id,title,author,year
3931,Esperança Sonho Cidade Sombra Amor,Luisa Araujo,2021,
3932,Destino Noite,Carlos Ferreira,2018,
3933,Amor Mar,Paolla Lima,2013,
3934,Sonho Noite Mar Sonho Silêncio,Bruno Souza,2021,
3935,Mistério Silêncio Luz Casa Tempo,João Martins,2016,
3936,Sombra O Destino Esperança Sombra,Ayrton Ferreira,2021,
3937,Sombra Sonho Amor Passado,Ana Luiza Santos,2012,
3938,Vento Esperança Sonho,Amanda Nunes,2016,
3939,Casa Vida,Leticia Pinto,2013,
3940,Vida O Destino Vida Sombra,Amanda Costa,2018,
3941,Futuro O Tempo Vento,Artur Saigg,2015,
3942,Amor Amor Árvore Cidade,Josué Costa,2018,
3943,Sonho Esperança Mar Sombra Cidade,Vitor Santos,2018,
3944,Silêncio Noite Destino,Eduarda Rocha,2018,
3945,Vento Tempo Passado,Ana Cruz,2017,
3946,Vento Destino Casa O,Bruno Simas,2013,
3947,Mistério Destino,Eduarda Moreira,2010,
3948,Cidade Cidade Casa,Camila Pinto,2012,
3949,Mistério Árvore,Caio Simas,2012,
3950,Silêncio Mar Esperança Árvore,Maria Arrascaeta,2021,
3951,Vento Noite,Vitor Ferreira,2011,
3952,Destino Amor,Luan Moraes,2020,
3953,Destino Sombra Destino Tempo Vento,Rafael Alves,2012,
3954,Mistério Noite Futuro,Thiago Guedes,2021,
3955,Árvore Amor Futuro Tempo Silêncio,Ana Santos,2014,
3956,Casa Futuro Vida,Thiago Pereira,2018,
3957,Vento Noite,Paolla Barbosa,2017,
3958,Mistério Cidade,Felipe Carvalho,2010,
3959,Futuro Passado Sombra,Rafael Melo,2013,
3960,Mar Silêncio,Felippe Lima,2015,
3961,Esperança Árvore Noite Amor,Luiza Carvalho,2014,
3962,Mistério Sonho Sombra Vento Mar,Patricia Barbosa,2019,
3963,Sombra Noite Vida Sonho,Ronaldo Pinto,2018,
3964,Árvore Vida Destino Sombra Mistério,Cleber Santos,2016,
3965,Luz Vida Passado,Gustavo Guedes,2013,
3966,O Casa Mar,Paolla Barbosa,2020,
3967,Sombra Luz Casa,Leonardo Ribeiro,2021,
3968,Vida Vida,Marcelo Costa,2012,
3969,Sombra Destino,Artur Freitas,2013,
3970,Vida O Sonho Cidade,Ana Pinto,2016,
3971,Vida Vento O Noite,Felipe Costa,2011,
3972,Sombra Luz Silêncio Tempo Futuro,Ana Luiza Ribeiro,2020,
3973,Sonho Tempo Casa Esperança,Chris Oliveira,2021,
3974,Vida Silêncio Luz Casa Luz,Rafael Pinto,2019,
3975,Cidade Esperança Tempo Passado Luz,Gabriel Almeida,2012,
3976,Mistério Mistério,Carlos Moreira,2016,
3977,Esperança Silêncio Destino Sombra,Ayrton Costa,2019,
3978,Destino A Esperança Noite Silêncio,Mateus Amaral,2010,
3979,A Árvore,Eduarda Gomes,2019,
3980,Noite O,Thiago Guedes,2012,
3981,Mistério Vida,Paloma Martins,2015,
3982,Mar Sonho Casa Cidade,Daniela Simas,2011,
3983,Passado Mistério,Fernanda Almeida,2012,
3984,Passado Futuro Cidade Esperança,Davi Araujo,2020,
3985,Destino Mistério O,Pedro Oliveira,2011,
3986,Luz Vento Esperança Luz Destino,Leonardo Nunes,2020,
3987,Futuro Árvore Mar,Eduardo Rocha,2016,
3988,Esperança A O Silêncio,Josué Moraes,2020,
3989,Esperança Tempo Casa,Gabriel Simas,2018,
3990,Passado Silêncio O Passado,Nayara Almeida,2022,
3991,Silêncio Passado Amor,Felipe Gomes,2022,
3992,Amor Esperança,Ana Luiza Moraes,2020,
3993,O Passado Sombra Luz,Gabriel Gomes,2015,
3994,Esperança Sonho,Cleber Costa,2013,
3995,Vida A Árvore Amor,Paloma Costa,2019,
3996,Silêncio Sombra Destino Tempo,Gustavo Costa,2016,
3997,Árvore Tempo Vida,Thiago Costa,2020,
3998,Sombra Passado,Camila Moreira,2019,
3999,Esperança Casa Amor Mistério Amor,Ayrton Gomes,2020,
4000,Árvore Futuro Vida Sonho Silêncio,Cleber Cruz,2022,
